date,AUD/CAD,AUD/CHF,AUD/JPY,AUD/NZD,AUD/USD,CAD/CHF,CAD/JPY,CHF/JPY,EUR/AUD,EUR/CAD,EUR/CHF,EUR/GBP,EUR/JPY,EUR/NZD,EUR/USD,GBP/CAD,GBP/CHF,GBP/JPY,GBP/USD,NZD/CAD,NZD/CHF,NZD/JPY,NZD/USD,USD/CAD,USD/CHF,USD/JPY
1999-01-28,0.9513744387252218,0.8832000876136239,72.41813602015114,1.1699156718869783,0.624794655568941,0.928341199493496,76.11948889144699,81.99516399032798,1.8262,1.7374,1.6129,0.6928,132.25,2.1365,1.141,2.507794457274827,2.3280889145496535,190.89203233256353,1.6469399538106237,0.8131991575005851,0.7549262813011935,61.90030423589984,0.5340510180201264,1.5226993865030676,1.4135845749342681,115.90709903593338
1999-01-29,0.9542765522198264,0.891413722563167,73.03588212528335,1.1669707524741528,0.6294023331674684,0.934125144843569,76.5353418308227,81.93264280841034,1.8087,1.726,1.6123,0.691,132.1,2.1107,1.1384,2.4978292329956586,2.3332850940665706,191.17221418234445,1.647467438494935,0.8177381911214289,0.7638698062254229,62.585871985597194,0.5393471360212252,1.516163035839775,1.4162860154602952,116.04005621925508
1999-02-01,0.957555083324013,0.8997315736494799,73.1909182418074,1.1665921037915223,0.6340454087909629,0.9396133855048765,76.43520411142907,81.34750450618435,1.7882,1.7123,1.6089,0.6904,130.88,2.0861,1.1338,2.480156431054461,2.330388180764774,189.5712630359212,1.642236384704519,0.8208139590623651,0.77124778294425,62.739082498442066,0.543502229039835,1.5102310813194568,1.4190333392132652,115.43482095607692
1999-02-02,0.9626853052251846,0.9019784679555831,71.98015895383575,1.1701707908235162,0.639028239670819,0.9369401018795012,74.77018560805668,79.80252468441445,1.7741,1.7079,1.6002,0.6888,127.7,2.076,1.1337,2.4795296167247387,2.323170731707317,185.39488966318237,1.6459059233449478,0.8226878612716763,0.7708092485549133,61.51252408477842,0.5460982658959537,1.5064831966128607,1.4114845197142103,112.64002822616213
1999-02-03,0.9739905730024421,0.9072065421091488,72.04270543472089,1.1679254926458063,0.6438185019024363,0.9314325695294734,73.9665325636989,79.4115805946792,1.7609,1.7151,1.5975,0.6925,126.86,2.0566,1.1337,2.476678700361011,2.306859205776173,183.1913357400722,1.6371119133574006,0.8339492366041039,0.7767674803073032,61.684333365749296,0.5512496353204317,1.512834083090765,1.4091029372849961,111.89909147040665
1999-02-04,0.9663645174163389,0.9131178382076278,72.77236189498889,1.1664671341428654,0.6420956615928397,0.9449000058993569,75.30529172320217,79.69657239183368,1.7541,1.6951,1.6017,0.6894,127.65,2.0461,1.1263,2.4588047577603716,2.3233246301131416,185.1610095735422,1.6337394836089354,0.8284541322516006,0.782806314451884,62.386980108499095,0.5504618542593226,1.5050164254639082,1.422090029299476,113.33570096777058
1999-02-05,0.9694113565398405,0.9258702440152654,73.98519717821209,1.1813923904244246,0.652943217300798,0.955084998508798,76.31971368923352,79.90881838621034,1.7294,1.6765,1.6012,0.6885,127.95,2.0431,1.1292,2.4350036310820626,2.3256354393609295,185.83877995642703,1.6400871459694988,0.8205667857667271,0.7837110273603838,62.62542215261123,0.5526895404042876,1.4846794190577401,1.4179950407368047,113.31030818278428
1999-02-08,0.9706906558328496,0.9296575739988391,74.18456181079512,1.169413813116657,0.6526987811955891,0.9577279521674139,76.42451420029894,79.79772755649894,1.723,1.6725,1.6018,0.6888,127.82,2.0149,1.1246,2.4281358885017426,2.325493612078978,185.5691056910569,1.6326945412311267,0.8300660082386223,0.7949774182341556,63.43739143381806,0.558141843267656,1.4871954472701405,1.424328650186733,113.6581895785168
1999-02-09,0.9655801230909505,0.9117278322315935,74.03122863004332,1.1631524960109416,0.6458285844540689,0.9442280453257792,76.67020774315392,81.1988249265579,1.7548,1.6944,1.5999,0.6911,129.91,2.0411,1.1333,2.4517435971639414,2.315005064390103,187.97569092750686,1.6398495152655186,0.8301406104551466,0.7838420459556121,63.6470530596247,0.5552398216647886,1.4951027971410924,1.4117179917056386,114.62984205417807
1999-02-10,0.9644828960100177,0.9085889919745006,74.40947122773066,1.1696169389265183,0.6455688997666345,0.9420478017114194,77.14960165240484,81.89563365282214,1.7569,1.6945,1.5963,0.6954,130.73,2.0549,1.1342,2.4367270635605407,2.295513373597929,187.99252228932986,1.6310037388553351,0.8246143364640615,0.7768261229256899,63.61866757506448,0.5519489999513358,1.4940045847293244,1.407423734791042,115.2618585787339
1999-02-11,0.9668904573363173,0.9161645722155277,74.22390543409652,1.1752453090032708,0.6491077064325472,0.9475370919881305,76.76557863501483,81.0159088062132,1.7427,1.685,1.5966,0.6975,129.35,2.0481,1.1312,2.4157706093189963,2.289032258064516,185.44802867383513,1.6217921146953405,0.8227137346809239,0.779551779698257,63.15609589375519,0.5523167814071579,1.4895685997171146,1.4114214992927865,114.3475954738331
1999-02-12,0.9595051262958932,0.9159745689902056,73.84157168222693,1.1770433587261586,0.644023139927831,0.9546322827125119,76.95797516714421,80.6153076538269,1.7459,1.6752,1.5992,0.6917,128.92,2.055,1.1244,2.421859187509036,2.31198496458002,186.38137921064043,1.6255602139655922,0.8151824817518247,0.778199513381995,62.73479318734792,0.5471532846715328,1.4898612593383136,1.4222696549270721,114.65670579864815
1999-02-15,0.9670373998732207,0.9191494266121132,74.51737451737452,1.18313836224284,0.6476113640292744,0.9504797091949229,77.05738632977773,81.07210031347962,1.7353,1.6781,1.595,0.6895,129.31,2.0531,1.1238,2.4337926033357506,2.3132704858593183,187.5416968817984,1.629876722262509,0.8173493741171886,0.7768739954215576,62.98280648775023,0.547367395645609,1.49323723082399,1.419291688912618,115.06495817761169
1999-02-16,0.9622144615560773,0.9145817827904048,75.46802541936222,1.193908513196313,0.6398351176504266,0.9504968168025226,78.43160587850299,82.51643192488262,1.7467,1.6807,1.5975,0.6854,131.82,2.0854,1.1176,2.4521447330026263,2.330755763058068,192.32564925590896,1.6305806828129559,0.8059365109811069,0.7660400882324734,63.21089479236597,0.5359163709600077,1.5038475304223338,1.429402290622763,117.94917680744453
1999-02-17,0.9509323418398964,0.8998366289223143,75.19576361895105,1.1785251535124783,0.6339361162751395,0.9462677725118483,79.07582938388626,83.56601765479246,1.7751,1.688,1.5973,0.6873,133.48,2.092,1.1253,2.45598719627528,2.324021533537029,194.2092245016732,1.6372762985595808,0.8068833652007648,0.7635277246653919,63.804971319311655,0.537906309751434,1.5000444325957523,1.4194437039011818,118.61725762019016
1999-02-18,0.947588624413411,0.9036015152371799,75.98801379544298,1.1783796008367728,0.6350426867190592,0.9535799522673032,80.19093078758951,84.09460643223626,1.7687,1.676,1.5982,0.6871,134.4,2.0842,1.1232,2.43923737447242,2.3260078591180324,195.60471547081937,1.634696550720419,0.8041454754821994,0.7668170041262835,64.4851741675463,0.5389118126859226,1.492165242165242,1.4228988603988604,119.65811965811966
1999-02-19,0.9493772140326819,0.9131527825391385,76.54553765283967,1.1748371614672608,0.637812821391841,0.9618440057775639,80.62710640346654,83.82555374796645,1.7502,1.6616,1.5982,0.6838,133.97,2.0562,1.1163,2.429950277859023,2.337233109096227,195.91985960807256,1.6324948815443114,0.8080925979963038,0.7772590214959635,65.1541678825017,0.5428946600525241,1.4884887575024635,1.4316939890710383,120.01254143151482
1999-02-22,0.9485989441318095,0.9274235655856587,77.51348842606022,1.1833265649474967,0.6376979752857226,0.9776772062870772,81.7136566570852,83.57938195921432,1.7237,1.6351,1.5986,0.6789,133.61,2.0397,1.0992,2.4084548534393875,2.3546914125791725,196.80365296803657,1.6190897039328327,0.8016374957101535,0.7837427072608718,65.5047310879051,0.5389027798205619,1.4875363901018923,1.454330422125182,121.55203784570598
1999-02-23,0.9578885972586761,0.9305336832895889,77.65529308836395,1.1892680081656462,0.6397783610382036,0.9714424891919867,81.06923217438957,83.45242572395637,1.7145,1.6423,1.5954,0.6796,133.14,2.039,1.0969,2.4165685697469104,2.3475573866980577,195.90935844614478,1.6140376692171865,0.8054438450220697,0.7824423737126042,65.2967140755272,0.537959784207945,1.497219436594038,1.4544625763515362,121.37843012125079
1999-02-24,0.9494417406241054,0.9126825078728887,76.64471800744347,1.1891210993415402,0.6319496135127397,0.9612833192618503,80.72608852973104,83.97741530740277,1.7465,1.6582,1.594,0.6883,133.86,2.0768,1.1037,2.4091239285195405,2.3158506465204125,194.4791515327619,1.6035159087607147,0.798439907550077,0.7675269645608629,64.45493066255779,0.5314426040061633,1.502401014768506,1.4442330343390417,121.28295732536017
1999-02-25,0.9417624957303884,0.905442331777297,75.64044176249574,1.1899123306387338,0.6279744961858135,0.9614338390860182,80.31795925769207,83.53976736875197,1.7566,1.6543,1.5905,0.6888,132.87,2.0902,1.1031,2.4017131242741003,2.309088269454123,192.90069686411152,1.601480836236934,0.7914553631231462,0.760931968232705,63.56807960960674,0.527748540809492,1.4996827123560876,1.441845707551446,120.45145499048138
1999-02-26,0.9363039452270049,0.8917447668219316,73.70222795892026,1.1825018238958416,0.6183287502104494,0.9524094941261088,78.71613521937185,82.64946507237256,1.7819,1.6684,1.589,0.6873,131.33,2.1071,1.1018,2.427469809399098,2.311945293176197,191.08104175760224,1.6030845336825257,0.7917991552370557,0.7541170328888045,62.32736937022449,0.5228987708224574,1.5142494100562718,1.4421855146124525,119.19586131784355
1999-03-01,0.9331869863784757,0.8966565349544073,73.80952380952381,1.178430710345604,0.618372171563661,0.9608540925266904,79.09403462211232,82.31638418079096,1.7766,1.6579,1.593,0.6829,131.13,2.0936,1.0986,2.4277346610045396,2.332698784595109,192.01932933079516,1.6087274857226534,0.7918895682078716,0.7608903324417272,62.633740924722964,0.5247420710737486,1.5091024940833788,1.45002730748225,119.3610049153468
1999-03-02,0.9492911045049165,0.9096729933683969,75.10290418477018,1.1776812257031786,0.622398810884976,0.9582655826558265,79.11472448057813,82.56033182503771,1.7492,1.6605,1.5912,0.6764,131.37,2.06,1.0887,2.454908338261384,2.352454169130692,194.2193968066233,1.6095505617977528,0.8060679611650485,0.7724271844660193,63.771844660194176,0.5284951456310679,1.5252135574538441,1.4615596583080739,120.66685037200331
1999-03-03,0.9519307895038386,0.9124555975707574,75.73049157786181,1.1783545319124558,0.6244413887933998,0.9585314474872104,79.55461931989167,82.99635815647369,1.7454,1.6615,1.5926,0.6723,132.18,2.0567,1.0899,2.471366949278596,2.3688829391640636,196.6086568496207,1.6211512717536816,0.8078475227305878,0.7743472553119074,64.26800213934943,0.5299265814168328,1.5244517845673913,1.4612349756858427,121.27718139278832
1999-03-04,0.9494112267062993,0.907911283868755,76.55196067223046,1.1815479593003315,0.6211272436263862,0.9562887591065086,80.6309832018785,84.31656488069004,1.7494,1.6609,1.5883,0.6759,133.92,2.067,1.0866,2.4573161710312177,2.3499038319278003,198.1358189081225,1.6076342654238793,0.8035316884373488,0.7684083212385099,64.78955007256893,0.525689404934688,1.5285293576293024,1.4617154426651942,123.2468249585864
1999-03-05,0.9515263431242426,0.9182295573893472,76.85959951526343,1.1828726412372321,0.6251947602285186,0.965006974346534,80.77506216265388,83.70412267471092,1.7329,1.6489,1.5912,0.6737,133.19,2.0498,1.0834,2.4475285735490577,2.3618821433872643,197.69927267329672,1.608134184355054,0.8044199434091132,0.7762708556932384,64.97707093374964,0.5285393696946044,1.5219678788997602,1.4687096178696697,122.93705002769062
1999-03-08,0.9526746599031589,0.9184344016601338,76.5333179617247,1.176677426792714,0.6287756513719162,0.9640588128516971,80.33520905185455,83.33019519236805,1.7348,1.6527,1.5933,0.6776,132.77,2.0413,1.0908,2.43904958677686,2.351387249114522,195.94155844155847,1.6097992916174735,0.8096311174251702,0.7805320139127027,65.04188507323764,0.5343653554107676,1.5151265126512652,1.4606710671067107,121.71800513384673
1999-03-09,0.9604087591240876,0.9302773722627737,77.34306569343066,1.1885547445255475,0.6343357664233578,0.968626497233538,80.53140390344743,83.13979034586654,1.7125,1.6447,1.5931,0.6754,132.45,2.0354,1.0863,2.4351495410127333,2.3587503701510215,196.10601125259103,1.6083802191294048,0.8080475582195146,0.7826962759162818,65.07320428417017,0.5337034489535226,1.5140384792414618,1.46653778882445,121.92764429715547
1999-03-10,0.9634507164819864,0.9290479781864593,76.42861286766839,1.1870395080350409,0.6354354005917503,0.9642921659541157,79.32799421930511,82.26551767203698,1.7237,1.6607,1.6014,0.6746,131.74,2.0461,1.0953,2.461755114141714,2.3738511710643344,195.28609546397868,1.6236288170767863,0.8116416597429256,0.7826596940520991,64.38590489223401,0.535311079614877,1.5162056057701088,1.4620651876198303,120.27754952980919
1999-03-11,0.9674521698553431,0.9316378908072795,76.41157256182922,1.188054129724685,0.6352659822678488,0.9629808272036656,78.98227420716266,82.01853243175557,1.7144,1.6586,1.5972,0.6694,131.0,2.0368,1.0891,2.477741260830595,2.3860173289513,195.69763967732297,1.6269793845234537,0.8143165750196387,0.7841712490180676,64.31657501963865,0.5347113118617439,1.5229088237994677,1.4665319988981729,120.28280231383712
1999-03-12,0.9658491331825825,0.9262480431379371,75.83927639589496,1.1898880964805474,0.6338493651069751,0.9589986793132429,78.52083083203267,81.87793427230048,1.7247,1.6658,1.5975,0.6686,130.8,2.0522,1.0932,2.491474723302423,2.3893209691893507,195.63266527071494,1.6350583308405624,0.8117142578696033,0.7784329012766786,63.73647792612806,0.5326966182633271,1.5237833882180754,1.4613062568605928,119.64873765093306
1999-03-15,0.9646176046176047,0.9240981240981241,74.37229437229438,1.1822799422799422,0.631976911976912,0.9579942556247008,77.10028721876496,80.48094940662087,1.7325,1.6712,1.601,0.6739,128.85,2.0483,1.0949,2.4798931592224362,2.3757234010980857,191.20047484790027,1.6247217688084283,0.8158961089684129,0.7816237855782845,62.905824342137386,0.5345408387443246,1.5263494383048681,1.4622339939720523,117.68198008950588
1999-03-16,0.9592859199539303,0.9211056723293982,74.08580477972934,1.1870429023898648,0.6277569824359344,0.9601993036378916,77.23015968303518,80.43138480775244,1.7365,1.6658,1.5995,0.6703,128.65,2.0613,1.0901,2.48515590034313,2.386244964941071,191.928987020737,1.6262867372818142,0.8081307912482413,0.7759666230048997,62.41207005287925,0.5288410226556057,1.5281166865425189,1.4672965782955691,118.01669571598936
