date,eurusd,eurgbp,gbpusd,usdjpy,eurjpy
2020-08-21,1.1769,0.89755,1.3112361428332684,105.81,124.52778900000001
2020-08-24,1.1847,0.90175,1.3137787635153868,105.73,125.25833100000001
2020-08-25,1.1814,0.89945,1.3134693423758963,106.37,125.665518
2020-08-26,1.1789,0.8969,1.3144163228899544,106.32,125.340648
2020-08-27,1.1806,0.89505,1.3190324562873583,106.17,125.34430200000001
2020-08-28,1.1915,0.89468,1.331761076586042,105.24,125.39345999999999
2020-08-31,1.194,0.89605,1.332514926622398,105.92,126.46848
2020-09-01,1.1987,0.88975,1.347232368642877,105.88,126.918356
2020-09-02,1.1861,0.8884,1.335096803241783,106.23,125.999403
2020-09-03,1.1813,0.89135,1.325293094743928,106.54,125.85570200000001
2020-09-04,1.1842,0.89325,1.325720682899524,106.22,125.78572399999999
2020-09-07,1.1824,0.89835,1.316190794233873,106.22,125.59452799999998
2020-09-08,1.1785,0.90453,1.302886581981803,106.24,125.20384
2020-09-09,1.1773,0.91213,1.2907151392893557,106.22,125.052806
2020-09-10,1.1849,0.9159,1.2937001856097827,106.14,125.765286
2020-09-11,1.1854,0.92408,1.2827893688858107,106.14,125.81835600000001
2020-09-14,1.1876,0.9219,1.288209133311639,105.94,125.81434399999999
2020-09-15,1.1892,0.92095,1.2912753135349366,105.44,125.389248
2020-09-16,1.1869,0.91423,1.2982509871695307,105.08,124.719452
2020-09-17,1.1797,0.9153,1.288867038129575,104.59,123.384823
2020-09-18,1.1833,0.91318,1.295801484920826,104.36,123.489188
2020-09-21,1.1787,0.91608,1.2866780193869531,104.1,122.70267
2020-09-22,1.174,0.91743,1.2796616635601623,104.58,122.77691999999999
2020-09-23,1.1692,0.91885,1.2724601403928826,105.12,122.906304
2020-09-24,1.1645,0.91228,1.2764721357477968,105.39,122.72665500000001
2020-09-25,1.1634,0.91343,1.273660816920837,105.5,122.7387
2020-09-28,1.167,0.90508,1.2893887833119724,105.42,123.02514000000001
2020-09-29,1.1702,0.90963,1.2864571309213635,105.63,123.60822599999999
2020-09-30,1.1708,0.91235,1.2832794431961418,105.71,123.765268
2020-10-01,1.1752,0.90723,1.2953716257178445,105.5,123.9836
2020-10-02,1.173,0.90673,1.2936596340696789,105.2,123.3996
2020-10-05,1.1768,0.9081,1.2958925228499063,105.58,124.246544
2020-10-06,1.1795,0.91058,1.2953282523226954,105.62,124.57879
2020-10-07,1.177,0.91413,1.287563038079923,105.97,124.72669
2020-10-08,1.1765,0.91035,1.292360081287417,105.98,124.68547000000001
2020-10-09,1.1795,0.91167,1.2937795474239582,105.93,124.94443500000001
2020-10-12,1.1799,0.90598,1.3023466301684363,105.44,124.408656
2020-10-13,1.1787,0.90591,1.3011226280756367,105.52,124.376424
2020-10-14,1.175,0.90395,1.2998506554566072,105.28,123.70400000000001
2020-10-15,1.1698,0.90535,1.2920969790688683,105.27,123.14484599999999
2020-10-16,1.1741,0.90915,1.291426057306275,105.26,123.58576599999999
2020-10-19,1.1785,0.90588,1.3009449375193185,105.31,124.10783500000001
2020-10-20,1.181,0.91329,1.2931270461737236,105.66,124.78446
2020-10-21,1.1852,0.90754,1.3059479471979196,104.85,124.26822
2020-10-22,1.1821,0.90273,1.3094723782304785,104.66,123.71858599999999
2020-10-23,1.1856,0.90675,1.3075268817204302,104.73,124.167888
2020-10-26,1.1819,0.90755,1.3022973940829703,105.03,124.134957
2020-10-27,1.1832,0.90718,1.304261557794484,104.58,123.739056
2020-10-28,1.1727,0.90662,1.293485694116609,104.34,122.35951800000001
2020-10-29,1.1704,0.9043,1.2942607541744997,104.31,122.08442400000001
2020-10-30,1.1698,0.90208,1.2967807733238736,104.6,122.36107999999999
2020-11-02,1.1652,0.90053,1.2939047005652229,104.64,121.926528
2020-11-03,1.1702,0.90042,1.2996157348792785,104.73,122.55504599999999
2020-11-04,1.1721,0.89954,1.3029993107588322,104.35,122.30863499999998
2020-11-05,1.1855,0.9045,1.310668877833057,103.64,122.86522
2020-11-06,1.187,0.9043,1.3126174941944049,103.34,122.66458000000002
2020-11-09,1.1883,0.90224,1.3170553289590352,104.91,124.66455299999998
2020-11-10,1.1808,0.89183,1.3240191516320376,105.32,124.361856
2020-11-11,1.1766,0.88935,1.3229886996120763,105.45,124.07247000000001
2020-11-12,1.1791,0.89765,1.3135409123823318,105.38,124.253558
2020-11-13,1.1815,0.89683,1.31741801679248,104.85,123.880275
2020-11-16,1.183,0.89819,1.317093265344749,104.95,124.15585000000002
2020-11-17,1.1882,0.89585,1.3263381146397275,104.17,123.774794
2020-11-18,1.1868,0.89373,1.3279178275318049,103.88,123.284784
2020-11-19,1.1832,0.89378,1.3238157040882543,104.02,123.076464
2020-11-20,1.1863,0.89393,1.3270614030181334,103.84,123.185392
2020-11-23,1.1901,0.88888,1.3388758887588874,103.75,123.47287499999999
2020-11-24,1.1865,0.89012,1.332966341616861,104.56,124.06044000000001
2020-11-25,1.189,0.89129,1.3340214744920285,104.45,124.19105
2020-11-26,1.19,0.89129,1.3351434437725094,104.24,124.0456
2020-11-27,1.1922,0.89442,1.332930837861407,104.2,124.22724
2020-11-30,1.198,0.89845,1.3334075351995105,104.17,124.79566
2020-12-01,1.1968,0.89798,1.332769103988953,104.38,124.92198400000001
2020-12-02,1.2066,0.9049,1.3334070062990384,104.53,126.12589799999999
2020-12-03,1.2151,0.90358,1.3447619469222427,104.1,126.49191
2020-12-04,1.2159,0.90282,1.3467800890542967,103.99,126.441441
2020-12-07,1.2128,0.91215,1.329605876226498,104.14,126.30099200000001
2020-12-08,1.2114,0.91143,1.329120173792831,104.16,126.179424
2020-12-09,1.2109,0.9,1.3454444444444444,104.1,126.05469000000001
2020-12-10,1.2115,0.911,1.3298572996706914,104.44,126.52906
2020-12-11,1.2127,0.92294,1.313953236396732,104.13,126.27845099999999
2020-12-14,1.2162,0.907,1.34090407938258,103.69,126.107778
2020-12-15,1.214,0.90795,1.3370780329313288,103.86,126.08604
2020-12-16,1.2189,0.8995,1.3550861589772096,103.35,125.973315
2020-12-17,1.2246,0.9005,1.3599111604664076,103.05,126.19502999999999
2020-12-18,1.2259,0.90828,1.3496939269828687,103.34,126.684506
2020-12-21,1.2173,0.9161,1.328785067132409,103.54,126.03924200000002
2020-12-22,1.2239,0.91148,1.3427612235046298,103.37,126.514543
2020-12-23,1.2166,0.907,1.3413450937155456,103.56,125.991096
2020-12-24,1.2193,0.89795,1.3578707054958516,103.65,126.38044500000001
2020-12-28,1.2219,0.90408,1.3515396867533849,103.56,126.539964
2020-12-29,1.2259,0.90863,1.3491740312338354,103.78,127.223902
2020-12-30,1.2281,0.90307,1.3599167284928078,103.06,126.567986
2020-12-31,1.2271,0.89903,1.3649155200605096,103.08,126.489468
2020-12-31,1.2271,0.89903,1.3649155200605096,103.08,126.489468
2020-12-31,1.2271,0.89903,1.3649155200605096,103.08,126.489468
2020-12-31,1.2271,0.89903,1.3649155200605096,103.08,126.489468
2021-01-04,1.2296,0.9016,1.3637976929902396,102.98,126.62420800000001
2021-01-05,1.2271,0.90333,1.3584182967464826,102.88,126.244048
2021-01-06,1.2338,0.90635,1.3612842720803222,102.96,127.03204799999999
2021-01-07,1.2276,0.9019,1.361126510699634,103.56,127.130256
2021-01-08,1.225,0.90128,1.359178057873247,103.89,127.26525000000001
2021-01-11,1.2163,0.90235,1.3479248628580929,104.22,126.76278599999999
2021-01-12,1.2161,0.8944,1.3596824686940967,104.22,126.741942
2021-01-13,1.2166,0.88983,1.367227447939494,103.93,126.441238
2021-01-14,1.2124,0.88943,1.363120200577898,104.1,126.21083999999999
2021-01-15,1.2123,0.88998,1.362165441920043,103.72,125.73975599999999
2021-01-18,1.2064,0.89073,1.3543947099570015,103.76,125.176064
2021-01-19,1.2132,0.891,1.3616161616161615,103.99,126.160668
2021-01-20,1.2101,0.88563,1.3663719612027596,103.81,125.620481
2021-01-21,1.2158,0.88625,1.3718476727785611,103.41,125.725878
2021-01-22,1.2158,0.89045,1.365377056544444,103.79,126.187882
2021-01-25,1.2152,0.888,1.3684684684684685,103.74,126.064848
2021-01-26,1.2143,0.88698,1.369027486527317,103.71,125.93505299999998
2021-01-27,1.2114,0.88395,1.3704395044968607,103.9,125.86446000000001
2021-01-28,1.2091,0.88603,1.36462647991603,104.38,126.205858
2021-01-29,1.2136,0.88383,1.3731147392598124,104.69,127.051784
2021-02-01,1.2084,0.882,1.3700680272108845,104.91,126.77324399999999
2021-02-02,1.2044,0.88075,1.3674709054782854,105.0,126.46199999999999
2021-02-03,1.2017,0.88145,1.3633217993079585,105.06,126.250602
2021-02-04,1.1996,0.87693,1.3679541126429704,105.24,126.245904
2021-02-05,1.1983,0.87538,1.3688912243825535,105.75,126.72022499999999
2021-02-08,1.2025,0.87833,1.3690754044607378,105.59,126.971975
2021-02-09,1.2104,0.87828,1.3781481987521065,104.58,126.583632
2021-02-10,1.2127,0.8765,1.3835710211066743,104.76,127.042452
2021-02-11,1.2147,0.87755,1.3841946327844563,104.65,127.118355
2021-02-12,1.2108,0.87753,1.3797818877987078,105.01,127.14610800000001
2021-02-15,1.2129,0.87225,1.3905417024935514,105.3,127.71837000000001
2021-02-16,1.2143,0.87333,1.390425154294482,105.54,128.157222
2021-02-17,1.206,0.8696,1.386844526218951,106.09,127.94454
2021-02-18,1.2084,0.8654,1.3963485093598336,105.67,127.691628
2021-02-19,1.2139,0.86508,1.4032228233226984,105.29,127.811531
2021-02-22,1.2133,0.8653,1.4021726568820063,105.5,128.00315
2021-02-23,1.2143,0.86308,1.4069379431802382,105.39,127.975077
2021-02-24,1.2146,0.8603,1.4118330814832034,105.95,128.68687
2021-02-25,1.2225,0.86408,1.414799555596704,106.12,129.7317
2021-02-26,1.2121,0.87053,1.392370165301598,106.29,128.834109
2021-03-01,1.2053,0.86558,1.392476720811479,106.72,128.629616
2021-03-02,1.2028,0.86433,1.3915981164601483,106.9,128.57932000000002
2021-03-03,1.2048,0.86351,1.3952357239638222,106.91,128.805168
2021-03-04,1.2034,0.8627,1.3949229164251769,107.39,129.233126
2021-03-05,1.1938,0.863,1.383314020857474,108.31,129.300478
2021-03-08,1.1866,0.85728,1.3841452034341173,108.63,128.900358
2021-03-09,1.1894,0.85704,1.3877998693176514,108.88,129.501872
2021-03-10,1.1892,0.85655,1.388360282528749,108.58,129.123336
2021-03-11,1.1969,0.8567,1.3971051710050193,108.46,129.815774
2021-03-12,1.1933,0.85835,1.3902254325158736,109.06,130.141298
2021-03-15,1.192,0.8567,1.39138554920042,109.2,130.1664
2021-03-16,1.1926,0.85945,1.3876316248763745,108.9,129.87414
2021-03-17,1.1907,0.85668,1.3899005462949994,109.2,130.02444000000003
2021-03-18,1.1912,0.85575,1.391995325737657,109.2,130.07904000000002
2021-03-19,1.1891,0.85763,1.386495341814069,108.94,129.54055400000001
2021-03-22,1.1926,0.86233,1.382997228439229,108.81,129.766806
2021-03-23,1.1883,0.86198,1.3785702684517045,108.55,128.98996499999998
2021-03-24,1.1825,0.8625,1.3710144927536232,108.75,128.596875
2021-03-25,1.1802,0.86068,1.371241344053539,109.09,128.748018
2021-03-26,1.1782,0.85503,1.377963346315334,109.78,129.342796
2021-03-29,1.1784,0.8512,1.3843984962406015,109.63,129.18799199999998
2021-03-30,1.1741,0.85378,1.3751786174424323,110.28,129.479748
2021-03-31,1.1725,0.85209,1.3760283538123907,110.8,129.913
2021-04-01,1.1746,0.85195,1.378719408415987,110.7,130.02822
2021-04-06,1.1812,0.85358,1.383818739895499,110.29,130.274548
2021-04-07,1.1884,0.86065,1.3808168244931156,109.86,130.55762399999998
2021-04-08,1.1873,0.8629,1.375941592305018,109.25,129.712525
2021-04-09,1.1888,0.86658,1.371829490641372,109.71,130.423248
2021-04-12,1.1904,0.86518,1.3758986569268823,109.38,130.205952
2021-04-13,1.1896,0.86698,1.372119310710743,109.47,130.225512
2021-04-14,1.1964,0.86918,1.3764697761108171,108.94,130.335816
2021-04-15,1.197,0.86753,1.379779373623967,108.72,130.13784
2021-04-16,1.1986,0.86793,1.3809869459518629,108.77,130.371722
2021-04-19,1.2035,0.86355,1.3936656823577094,108.09,130.086315
2021-04-20,1.2051,0.86295,1.3964887884581958,108.41,130.644891
2021-04-21,1.2007,0.8625,1.3921159420289857,108.1,129.79567
2021-04-22,1.2046,0.86855,1.3869092165102757,108.17,130.301582
2021-04-23,1.2066,0.86905,1.3884126344859329,107.72,129.97495199999997
2021-04-26,1.2085,0.86975,1.389479735556194,108.02,130.54217
2021-04-27,1.2088,0.86895,1.391104206225905,108.27,130.876776
2021-04-28,1.207,0.86988,1.387547707729802,108.92,131.46644
2021-04-29,1.2129,0.8691,1.395581636175354,108.99,132.193971
2021-04-30,1.2082,0.86863,1.3909259408493837,108.94,131.621308
2021-05-03,1.2044,0.86838,1.3869504134134825,109.52,131.90588799999998
2021-05-04,1.2021,0.8677,1.3853866543736313,109.19,131.257299
2021-05-05,1.2005,0.86274,1.391496858845075,109.29,131.202645
2021-05-06,1.206,0.86708,1.3908751210960926,109.2,131.6952
2021-05-07,1.2059,0.8681,1.3891256767653497,109.26,131.756634
2021-05-10,1.2169,0.86195,1.411798828238297,108.73,132.31353700000003
2021-05-11,1.217,0.86013,1.4149023984746494,108.56,132.11752
2021-05-12,1.2118,0.85798,1.412387235133686,108.78,131.819604
2021-05-13,1.2081,0.86063,1.4037391213413428,109.57,132.37151699999998
2021-05-14,1.2123,0.86083,1.4082919972584598,109.29,132.492267
2021-05-17,1.2143,0.86215,1.4084556051731136,109.2,132.60156
2021-05-18,1.2222,0.85998,1.421195841763762,108.89,133.08535799999999
2021-05-19,1.2212,0.86233,1.4161631857873436,109.15,133.29398
2021-05-20,1.2203,0.864,1.4123842592592593,108.95,132.951685
2021-05-21,1.2188,0.8587,1.4193548387096775,108.8,132.60544000000002
2021-05-24,1.2212,0.86408,1.4132950652717342,108.88,132.964256
2021-05-25,1.2264,0.86573,1.4166079493606551,108.85,133.49364
2021-05-26,1.2229,0.8633,1.4165411791961082,108.89,133.161581
2021-05-27,1.2198,0.86068,1.4172514755774503,109.38,133.42172399999998
2021-05-28,1.2142,0.85765,1.4157290269923628,110.07,133.64699399999998
2021-05-31,1.2201,0.86013,1.418506504830665,109.65,133.783965
2021-06-01,1.2225,0.86285,1.4168163643738771,109.65,134.047125
2021-06-02,1.2186,0.86125,1.4149201741654571,109.73,133.71697799999998
2021-06-03,1.2187,0.85955,1.4178349136175905,109.8,133.81325999999999
2021-06-04,1.2117,0.8569,1.4140506476835104,110.09,133.396053
2021-06-07,1.2162,0.85825,1.4170696184095544,109.34,132.979308
2021-06-08,1.2182,0.861,1.4148664343786297,109.41,133.28326199999998
2021-06-09,1.2195,0.86053,1.4171498959943292,109.37,133.37671500000002
2021-06-10,1.2174,0.86293,1.4107749180118898,109.54,133.35399600000002
2021-06-11,1.2125,0.8571,1.4146540660366351,109.59,132.877875
2021-06-14,1.2112,0.85898,1.4100444713497404,109.77,132.953424
2021-06-15,1.2108,0.8615,1.4054556006964598,110.08,133.284864
2021-06-16,1.2124,0.8583,1.41255971105674,109.86,133.194264
2021-06-17,1.1937,0.85525,1.3957322420344929,110.66,132.094842
2021-06-18,1.1898,0.85785,1.3869557614967651,110.2,131.11596
2021-06-21,1.1891,0.8567,1.3880004669079025,110.09,130.908019
2021-06-22,1.1894,0.8556,1.390135577372604,110.56,131.500064
2021-06-23,1.1951,0.85435,1.3988412243225845,110.82,132.440982
2021-06-24,1.1936,0.85883,1.389797748099158,110.76,132.203136
2021-06-25,1.195,0.8595,1.3903432228039558,110.69,132.27455
2021-06-28,1.191,0.8571,1.389569478473924,110.94,132.12954
2021-06-29,1.1888,0.85948,1.383161911853679,110.65,131.54072000000002
2021-06-30,1.1884,0.85805,1.385000874074937,110.59,131.425156
2021-07-01,1.1884,0.86033,1.3813304197226643,111.43,132.42341199999998
2021-07-02,1.1823,0.86003,1.3747194865295396,111.43,131.743689
2021-07-05,1.1866,0.85665,1.3851631354695615,110.89,131.582074
2021-07-06,1.1838,0.8545,1.3853715623171443,110.65,130.98747
2021-07-07,1.1831,0.855,1.3837426900584795,110.61,130.862691
2021-07-08,1.1838,0.86133,1.3743861237853086,109.74,129.910212
2021-07-09,1.1858,0.85758,1.382728141980923,110.02,130.461716
2021-07-12,1.1852,0.8557,1.385064859179619,110.15,130.54978
2021-07-13,1.1844,0.85518,1.3849715849294884,110.22,130.544568
2021-07-14,1.1812,0.85158,1.3870687428074873,110.31,130.298172
2021-07-15,1.1809,0.85188,1.386228107245152,110.03,129.934427
2021-07-16,1.1802,0.85298,1.3836197800651833,110.18,130.034436
2021-07-19,1.1766,0.85913,1.3695249845774216,109.6,128.95536
2021-07-20,1.1775,0.86545,1.3605638685077126,109.58,129.03045
2021-07-21,1.1772,0.86363,1.363083727985364,110.12,129.633264
2021-07-22,1.1775,0.85563,1.3761789558570878,110.26,129.83115
2021-07-23,1.1767,0.85543,1.3755655050676268,110.57,130.107719
2021-07-26,1.1787,0.85468,1.3791126503486686,110.33,130.045971
2021-07-27,1.181,0.85503,1.3812380852133843,110.06,129.98086
2021-07-28,1.1807,0.85095,1.3875080792055938,110.08,129.97145600000002
2021-07-29,1.1873,0.8508,1.3955101081335215,109.84,130.41303200000002
2021-07-30,1.1891,0.8514,1.396640826873385,109.65,130.384815
2021-08-02,1.1886,0.85568,1.3890706806282724,109.52,130.175472
2021-08-03,1.1885,0.85355,1.392419893386445,109.13,129.70100499999998
2021-08-04,1.1861,0.85153,1.39290453654011,109.02,129.30862199999999
2021-08-05,1.185,0.8506,1.3931342581707031,109.53,129.79305
2021-08-06,1.1807,0.8484,1.3916784535596418,109.8,129.64086
2021-08-09,1.1761,0.84745,1.3878104902944124,110.11,129.500371
2021-08-10,1.1722,0.84568,1.3861034906820546,110.46,129.48121199999997
2021-08-11,1.1718,0.84698,1.383503742709391,110.67,129.683106
2021-08-12,1.1739,0.84743,1.3852471590573852,110.41,129.610299
2021-08-13,1.1765,0.85093,1.3826049146228243,110.19,129.63853500000002
2021-08-16,1.1772,0.84873,1.3870135378742356,109.37,128.75036400000002
2021-08-17,1.1767,0.85323,1.3791123143818198,109.26,128.56624200000002
2021-08-18,1.1723,0.85183,1.3762135637392436,109.76,128.671648
2021-08-19,1.1696,0.85523,1.3675853279234824,109.62,128.211552
2021-08-20,1.1671,0.8575,1.3610495626822157,109.65,127.97251500000002
2021-08-23,1.1718,0.85635,1.3683657383079348,110.1,129.01518
2021-08-24,1.174,0.85578,1.371847904835355,109.66,128.74084
2021-08-25,1.1736,0.8559,1.3711882229232386,109.92,129.002112
2021-08-26,1.1767,0.85718,1.3727571805221774,110.14,129.601738
2021-08-27,1.1761,0.85703,1.3722973524847435,110.19,129.594459
2021-08-30,1.1801,0.85748,1.376242011475486,109.87,129.657587
2021-08-31,1.1834,0.85875,1.3780494905385734,109.81,129.949154
2021-09-01,1.1817,0.85863,1.376262185108836,110.31,130.353327
2021-09-02,1.1846,0.85915,1.3788046324855965,110.0,130.306
2021-09-03,1.1872,0.8584,1.3830382106244177,109.96,130.544512
2021-09-06,1.1864,0.8571,1.3842025434605063,109.86,130.33790399999998
2021-09-07,1.186,0.86115,1.377228125181443,110.04,130.50744
2021-09-08,1.1827,0.85873,1.3772664283302087,110.18,130.309886
2021-09-09,1.1838,0.85555,1.3836713225410553,109.9,130.09962000000002
2021-09-10,1.1841,0.8526,1.38881069669247,109.81,130.026021
2021-09-13,1.178,0.8512,1.3839285714285714,110.03,129.61534
2021-09-14,1.1814,0.8526,1.3856439127375089,110.11,130.083954
2021-09-15,1.1824,0.8551,1.3827622500292365,109.19,129.10625599999997
2021-09-16,1.1763,0.85025,1.38347544839753,109.39,128.675457
2021-09-17,1.178,0.85363,1.3799889882033198,110.03,129.61534
2021-09-20,1.1711,0.85705,1.3664313633977014,109.45,128.176895
2021-09-21,1.1738,0.85855,1.3671888649467123,109.34,128.343292
2021-09-22,1.1729,0.86,1.3638372093023257,109.56,128.502924
2021-09-23,1.1715,0.85495,1.370255570501199,110.01,128.87671500000002
2021-09-24,1.1719,0.85703,1.367396707233119,110.5,129.49495
2021-09-27,1.1698,0.8542,1.369468508546008,110.91,129.742518
2021-09-28,1.1678,0.8595,1.3586969168121,111.47,130.174666
2021-09-29,1.1654,0.86443,1.3481716275464757,111.46,129.89548399999998
2021-09-30,1.1579,0.86053,1.3455661046099496,111.99,129.67322099999998
2021-10-01,1.16,0.85653,1.3543016590195325,111.18,128.9688
2021-10-04,1.1636,0.8553,1.3604583187185784,111.04,129.206144
2021-10-05,1.1602,0.85173,1.3621687624012304,111.18,128.991036
2021-10-06,1.1542,0.8497,1.358361774744027,111.35,128.52016999999998
2021-10-07,1.1562,0.85023,1.3598673300165836,111.38,128.77755599999998
2021-10-08,1.1569,0.8489,1.3628224761456005,111.78,129.318282
2021-10-11,1.1574,0.84878,1.3636042319564552,112.93,130.705182
2021-10-12,1.1555,0.84755,1.363341395787859,113.42,131.05681
2021-10-13,1.1562,0.84898,1.3618695375627223,113.56,131.298072
2021-10-14,1.1602,0.84618,1.3711030749958637,113.47,131.64789399999998
2021-10-15,1.1602,0.84368,1.3751659396927745,114.33,132.64566599999998
2021-10-18,1.1604,0.84438,1.374262772685284,114.15,132.45966
2021-10-19,1.1655,0.84275,1.382972411747256,114.22,133.12341
2021-10-20,1.1623,0.84503,1.3754541258890218,114.24,132.78115200000002
2021-10-21,1.1637,0.8429,1.3805908174160637,114.16,132.847992
2021-10-22,1.163,0.8437,1.3784520564181582,113.87,132.43081
2021-10-25,1.1603,0.8438,1.3750888836217114,113.66,131.87969800000002
2021-10-26,1.1618,0.84178,1.3801705908907316,114.02,132.468436
2021-10-27,1.1617,0.8453,1.3743049804803027,113.63,132.00397099999998
2021-10-28,1.1593,0.84373,1.3740177544949217,113.6,131.69647999999998
2021-10-29,1.1645,0.8449,1.3782696177062377,113.89,132.624905
2021-11-01,1.1578,0.84575,1.3689624593556016,114.17,132.186026
2021-11-02,1.1603,0.84955,1.3657818845271026,113.79,132.030537
2021-11-03,1.1578,0.84823,1.3649599754783488,113.92,131.89657599999998
2021-11-04,1.1569,0.8535,1.355477445811365,113.9,131.77091000000001
2021-11-05,1.1519,0.85545,1.3465427552750011,113.71,130.98254899999998
2021-11-08,1.1579,0.85478,1.3546175624137204,113.39,131.29428099999998
2021-11-09,1.1577,0.8538,1.3559381588193955,113.07,130.901139
2021-11-10,1.1558,0.85548,1.35105437882826,113.25,130.89435
2021-11-11,1.146,0.85538,1.3397554303350556,113.95,130.58669999999998
2021-11-12,1.1448,0.85505,1.3388690719840943,113.99,130.495752
2021-11-15,1.1444,0.85165,1.3437444959783948,113.88,130.324272
2021-11-16,1.1368,0.84533,1.3448002555215124,114.26,129.890768
2021-11-17,1.1316,0.8409,1.3457010346057794,114.69,129.78320399999998
2021-11-18,1.1345,0.84173,1.347819372007651,114.22,129.58259
2021-11-19,1.1271,0.83928,1.3429368029739777,113.76,128.218896
2021-11-22,1.1278,0.83923,1.3438509109540888,114.11,128.693258
2021-11-23,1.1259,0.84185,1.3374116529072877,114.89,129.354651
2021-11-24,1.1206,0.83935,1.3350807172216597,115.17,129.059502
2021-11-25,1.1223,0.84295,1.3313956936947626,115.31,129.41241300000002
2021-11-26,1.1291,0.8462,1.3343181281021037,114.09,128.819019
2021-11-29,1.1276,0.84583,1.3331284064173652,113.7,128.20812
2021-11-30,1.1363,0.85173,1.3341082267854838,112.82,128.197366
2021-12-01,1.1314,0.85,1.3310588235294118,113.37,128.266818
2021-12-02,1.1339,0.85135,1.3318846537851643,112.83,127.93793699999999
2021-12-03,1.1291,0.85048,1.3276032358197722,113.34,127.972194
2021-12-06,1.1287,0.85128,1.3258857250258431,113.21,127.780127
2021-12-07,1.1256,0.84933,1.3252799265303237,113.57,127.83439199999998
2021-12-08,1.1299,0.85603,1.3199303762718595,113.79,128.57132099999998
2021-12-09,1.1311,0.8574,1.3192209003965476,113.35,128.210185
2021-12-10,1.1273,0.85355,1.3207193486028936,113.72,128.196556
2021-12-13,1.1278,0.85158,1.3243617745837148,113.66,128.185748
2021-12-14,1.1309,0.85345,1.3250922725408636,113.58,128.447622
2021-12-15,1.1262,0.8498,1.3252530007060486,113.88,128.251656
2021-12-16,1.1336,0.84835,1.3362409382919784,114.12,129.366432
2021-12-17,1.133,0.85208,1.3296873533001596,113.22,128.27826
2021-12-20,1.1273,0.85205,1.323044422275688,113.53,127.98236899999999
2021-12-21,1.1295,0.8528,1.3244606003752344,113.71,128.435445
2021-12-22,1.1301,0.849,1.331095406360424,114.22,129.080022
2021-12-23,1.131,0.84228,1.342783872346488,114.4,129.3864
2021-12-24,1.1317,0.84389,1.341051558852457,114.39,129.455163
2021-12-27,1.1312,0.8433,1.3413968931578322,114.74,129.79388799999998
2021-12-28,1.1331,0.84248,1.3449577438040072,114.87,130.159197
2021-12-29,1.1303,0.84115,1.3437555727278132,114.99,129.973197
2021-12-30,1.1334,0.8393,1.3504110568330752,115.09,130.443006
2021-12-31,1.1326,0.84028,1.347884038653782,115.12,130.384912
2021-12-31,1.1326,0.84028,1.347884038653782,115.12,130.384912
2021-12-31,1.1326,0.84028,1.347884038653782,115.12,130.384912
2021-12-31,1.1326,0.84028,1.347884038653782,115.12,130.384912
2022-01-03,1.1355,0.84135,1.3496166874665714,114.98,130.55979
2022-01-04,1.1279,0.83618,1.3488722523858498,116.3,131.17477
2022-01-05,1.1319,0.83546,1.3548224929978694,115.76,131.028744
2022-01-06,1.1315,0.83593,1.3535822377471798,115.82,131.05032999999997
2022-01-07,1.1298,0.8343,1.354189140596907,115.86,130.898628
2022-01-10,1.1318,0.83398,1.3571068850571957,115.26,130.451268
2022-01-11,1.1336,0.83475,1.35801138065289,115.52,130.95347199999998
2022-01-12,1.137,0.83338,1.3643235978785189,115.38,131.18706
2022-01-13,1.1463,0.83545,1.3720749296786163,114.26,130.97623800000002
2022-01-14,1.1447,0.83508,1.3707668726349571,113.72,130.175284
2022-01-17,1.1403,0.83573,1.3644358824022114,114.57,130.644171
2022-01-18,1.1367,0.83673,1.3585027428202647,114.71,130.390857
2022-01-19,1.1345,0.83168,1.364106387071951,114.46,129.85487
2022-01-20,1.1338,0.83265,1.3616765747913289,114.24,129.52531199999999
2022-01-21,1.1348,0.83633,1.356880657156864,113.8,129.14024
2022-01-24,1.1304,0.83803,1.3488777251411048,113.78,128.616912
2022-01-25,1.1268,0.83713,1.3460274987158505,114.03,128.489004
2022-01-26,1.1277,0.83458,1.3512185770087948,114.27,128.862279
2022-01-27,1.116,0.83368,1.3386431244602246,115.36,128.74176
2022-01-28,1.1138,0.83178,1.339056000384717,115.53,128.677314
2022-01-31,1.1156,0.83153,1.3416232727622577,115.44,128.784864
2022-02-01,1.126,0.83498,1.348535294258545,114.67,129.11842
2022-02-02,1.1323,0.83395,1.3577552611067811,114.25,129.365275
2022-02-03,1.1286,0.83208,1.3563599653879437,114.86,129.630996
2022-02-04,1.1464,0.84593,1.355194874280378,114.9,131.72136
2022-02-07,1.1447,0.84685,1.351715179783905,114.96,131.594712
2022-02-08,1.1408,0.84363,1.352251579483897,115.43,131.682544
2022-02-09,1.1435,0.84255,1.357189484303602,115.47,132.039945
2022-02-10,1.1439,0.84248,1.357777039217548,115.76,132.417864
2022-02-11,1.1417,0.83958,1.3598465899616474,115.83,132.243111
2022-02-14,1.1316,0.8372,1.3516483516483515,115.41,130.59795599999998
2022-02-15,1.1345,0.83765,1.3543842893810063,115.63,131.182235
2022-02-16,1.1372,0.8394,1.354777221825113,115.69,131.562668
2022-02-17,1.137,0.83493,1.3617908088103194,115.07,130.83459
2022-02-18,1.1354,0.83425,1.3609829187893316,115.02,130.593708
2022-02-21,1.1338,0.83298,1.361137122139787,114.84,130.205592
